_id,FH_EXPIRY_DT,FH_INSTRUMENT,FH_OPTION_TYPE,FH_STRIKE_PRICE,FH_SYMBOL,TIMESTAMP,FH_CHANGE_IN_OI,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_MARKET_LOT,FH_MARKET_TYPE,FH_OPENING_PRICE,FH_OPEN_INT,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TIMESTAMP,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_UNDERLYING_VALUE
660aba2a3bf21372dab37cad,25-Apr-2024,FUTSTK,XX,0.00,SUNPHARMA,2024-03-31T18:30:00.000Z,75600.00,1636.30,1635.95,700,N,1640.10,13190800,1632.95,1636.30,01-Apr-2024,1553300,2538810575.00,1641.80,1626.35,1629.25
660c07333bf21372daeb1b16,25-Apr-2024,FUTSTK,XX,0.00,SUNPHARMA,2024-04-01T18:30:00.000Z,-276500.00,1629.85,1629.30,700,N,1639.35,12914300,1636.30,1629.85,02-Apr-2024,1557500,2537157105.00,1640.75,1621.50,1516.4
660d68e13bf21372da27a1f4,25-Apr-2024,FUTSTK,XX,0.00,SUNPHARMA,2024-04-02T18:30:00.000Z,-273000.00,1626.90,1626.75,700,N,1618.30,12641300,1629.85,1626.90,03-Apr-2024,2240700,3634855315.00,1637.00,1604.00,1619.85
660eae303bf21372da5e7879,25-Apr-2024,FUTSTK,XX,0.00,SUNPHARMA,2024-04-03T18:30:00.000Z,-305200.00,1623.00,1624.65,700,N,1625.15,12336100,1626.90,1623.00,04-Apr-2024,3238200,5232871770.00,1630.60,1596.10,1619.35
661001ec3bf21372da96d49c,25-Apr-2024,FUTSTK,XX,0.00,SUNPHARMA,2024-04-04T18:30:00.000Z,329700.00,1611.00,1611.50,700,N,1615.20,12665800,1623.00,1611.00,05-Apr-2024,2668400,4331732825.00,1642.40,1605.85,1619.35
6613f59b3bf21372da176604,25-Apr-2024,FUTSTK,XX,0.00,SUNPHARMA,2024-04-07T18:30:00.000Z,-324100.00,1606.75,1607.80,700,N,1611.80,12341700,1611.00,1606.75,08-Apr-2024,2230900,3598665385.00,1624.60,1603.85,1599.7
66153ccb3bf21372da4de670,25-Apr-2024,FUTSTK,XX,0.00,SUNPHARMA,2024-04-08T18:30:00.000Z,331800.00,1609.30,1608.05,700,N,1611.25,12673500,1606.75,1609.30,09-Apr-2024,1893500,3044900880.00,1615.35,1598.60,1599.7
661698db3bf21372da8bbb37,25-Apr-2024,FUTSTK,XX,0.00,SUNPHARMA,2024-04-09T18:30:00.000Z,-85400.00,1605.05,1605.00,700,N,1609.05,12588100,1609.30,1605.05,10-Apr-2024,2571100,4113638935.00,1611.70,1590.00,1604.05
66192d553bf21372daff611a,25-Apr-2024,FUTSTK,XX,0.00,SUNPHARMA,2024-04-11T18:30:00.000Z,1201900.00,1538.60,1540.60,700,N,1592.00,13790000,1605.05,1538.60,12-Apr-2024,8771000,13627764535.00,1592.00,1533.00,1516.4
661d3afebecf36cc7531c84e,25-Apr-2024,FUTSTK,XX,0.00,SUNPHARMA,2024-04-14T18:30:00.000Z,-121100.00,1539.75,1537.55,700,N,1520.00,13668900,1538.60,1539.75,15-Apr-2024,3840900,5881569715.00,1543.00,1508.15,1540.05
661e7aa1becf36cc7567ee59,25-Apr-2024,FUTSTK,XX,0.00,SUNPHARMA,2024-04-15T18:30:00.000Z,-394800.00,1536.00,1533.70,700,N,1527.40,13274100,1539.75,1536.00,16-Apr-2024,1856400,2845193925.00,1540.10,1525.05,1537.55
66211e73becf36cc75d2cc13,25-Apr-2024,FUTSTK,XX,0.00,SUNPHARMA,2024-04-17T18:30:00.000Z,14000.00,1515.40,1515.80,700,N,1539.35,13288100,1536.00,1515.40,18-Apr-2024,5398400,8237423845.00,1542.50,1508.35,1516.4
66226d2fbecf36cc750a24c4,25-Apr-2024,FUTSTK,XX,0.00,SUNPHARMA,2024-04-18T18:30:00.000Z,-644000.00,1519.80,1518.00,700,N,1513.60,12644100,1515.40,1519.80,19-Apr-2024,3654000,5525686425.00,1524.05,1502.80,1522.8
66266918becf36cc757ff7ea,25-Apr-2024,FUTSTK,XX,0.00,SUNPHARMA,2024-04-21T18:30:00.000Z,-3314500.00,1536.30,1542.00,700,N,1525.90,9329600,1519.80,1536.30,22-Apr-2024,4974900,7612620015.00,1542.50,1522.45,1540.1
6627c54dbecf36cc75ac44f1,25-Apr-2024,FUTSTK,XX,0.00,SUNPHARMA,2024-04-22T18:30:00.000Z,-3127600.00,1487.40,1489.25,700,N,1556.10,6202000,1536.30,1487.40,23-Apr-2024,9259600,13955184705.00,1556.90,1481.55,1484.65
662917aebecf36cc75d894ff,25-Apr-2024,FUTSTK,XX,0.00,SUNPHARMA,2024-04-23T18:30:00.000Z,-1235500.00,1490.05,1494.00,700,N,1489.40,4966500,1487.40,1490.05,24-Apr-2024,4857300,7263462710.00,1506.45,1482.00,1485.75
662a706cbecf36cc750503e9,25-Apr-2024,FUTSTK,XX,0.00,SUNPHARMA,2024-04-24T18:30:00.000Z,-2449300.00,1521.90,1520.00,700,N,1500.00,2517200,1490.05,1520.15,25-Apr-2024,5347300,8094775990.00,1530.00,1489.05,1520.15
662bb0dcbecf36cc752f5a85,30-May-2024,FUTSTK,XX,0.00,SUNPHARMA,2024-04-25T18:30:00.000Z,-420000.00,1519.05,1520.15,350,N,1533.65,14348600,1529.90,1519.05,26-Apr-2024,2763250,4201689607.50,1538.90,1513.25,1506.55
662faaf6becf36cc759d3481,30-May-2024,FUTSTK,XX,0.00,SUNPHARMA,2024-04-28T18:30:00.000Z,-5950.00,1529.80,1528.00,350,N,1523.85,14342650,1519.05,1529.80,29-Apr-2024,1906100,2920324715.00,1539.55,1521.55,1521.6
6630f76bbecf36cc75cb20a9,30-May-2024,FUTSTK,XX,0.00,SUNPHARMA,2024-04-29T18:30:00.000Z,161000.00,1513.05,1510.00,350,N,1541.00,14503650,1529.80,1513.05,30-Apr-2024,1627500,2472913362.50,1541.00,1508.60,1502.1
66339655becf36cc75249e79,30-May-2024,FUTSTK,XX,0.00,SUNPHARMA,2024-05-01T18:30:00.000Z,-18200.00,1533.40,1533.00,350,N,1515.60,14485450,1513.05,1533.40,02-May-2024,2625350,4023803892.50,1540.95,1515.60,1519.0
